time/fps,time/total_timesteps,time/iterations,time/time_elapsed,train/approx_kl,train/learning_rate,train/explained_variance,train/n_updates,train/clip_fraction,train/std,train/value_loss,train/policy_gradient_loss,train/entropy_loss,train/clip_range,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
1847,28672,56,15,0.01662384,0.0004092704424510632,0.00041866302490234375,880,0.2637939453125,0.9818502068519592,0.12838136800564826,-0.027048738324083388,-43.39384078979492,0.2,0.03323448821902275,1223.0,-2.1480990869565217
1849,29184,57,15,0.017404284,0.0004092704424510632,-0.012851476669311523,896,0.2364501953125,0.9796628355979919,0.0027025689742004033,-0.027091490279417485,-43.32883977890015,0.2,-0.04094349965453148,1223.0,-2.1480990869565217
1851,29696,58,16,0.019380923,0.0004092704424510632,-0.00024068355560302734,912,0.2232666015625,0.9799661040306091,0.0025724496226757765,-0.025056580780074,-43.29217064380646,0.2,-0.023514200001955032,1223.0,-2.14826025
1852,30208,59,16,0.018383563,0.0004092704424510632,0.0001964569091796875,928,0.2132568359375,0.978472888469696,0.13932140683755279,-0.022959924244787544,-43.29227125644684,0.2,0.04212760180234909,1223.0,-2.14826025
1853,30720,60,16,0.018885333,0.0004092704424510632,-0.0011355876922607422,944,0.1802978515625,0.977187991142273,0.001249297012691386,-0.018472078605554998,-43.23097789287567,0.2,-0.024446293711662292,1223.0,-2.14398828
1853,31232,61,16,0.017319683,0.0004092704424510632,0.00038760900497436523,960,0.2274169921875,0.9762129783630371,0.13660743250511587,-0.024196241603931412,-43.19953262805939,0.2,0.03597979247570038,1223.0,-2.14398828
1855,31744,62,17,0.022050498,0.0004092704424510632,-0.008566737174987793,976,0.2152099609375,0.977965772151947,0.001530852143332595,-0.025636273130658083,-43.20815348625183,0.2,-0.043435171246528625,1223.0,-2.14398828
1855,32256,63,17,0.017609557,0.0004092704424510632,-0.001972675323486328,992,0.202880859375,0.9774361848831177,0.002854979527910473,-0.02212581866479013,-43.24030005931854,0.2,-0.030467893928289413,1223.0,-2.1428759615384614
1855,32768,64,17,0.027882032,0.0004092704424510632,0.00019538402557373047,1008,0.2801513671875,0.976677656173706,0.1405211875680834,-0.027025000686990097,-43.21232867240906,0.2,0.04583503678441048,1223.0,-2.1428759615384614
1856,33280,65,17,0.017459147,0.0004092704424510632,-0.0015180110931396484,1024,0.2119140625,0.9759440422058105,0.0022372189723682823,-0.022401932626962662,-43.189207792282104,0.2,-0.025772226974368095,1223.0,-2.1424696296296295
1856,33792,66,18,0.030073036,0.0004092704424510632,0.00024205446243286133,1040,0.27099609375,0.9751774668693542,0.1504823297727853,-0.029716168937738985,-43.16458535194397,0.2,0.029372088611125946,1223.0,-2.1424696296296295
1857,34304,67,18,0.020805493,0.0004092704424510632,-0.008438587188720703,1056,0.23388671875,0.9737429618835449,0.0013570616793003865,-0.025905598173267208,-43.13119947910309,0.2,-0.031212279573082924,1223.0,-2.147390142857143
1857,34816,68,18,0.016867686,0.0004092704424510632,0.0004132986068725586,1072,0.214599609375,0.9741279482841492,0.14539708336815238,-0.024520079969079234,-43.10675883293152,0.2,0.0360611155629158,1223.0,-2.147390142857143
1856,35328,69,19,0.019422103,0.0004092704424510632,-0.010205984115600586,1088,0.2451171875,0.9744805693626404,0.0021634872136928607,-0.028138221954577602,-43.12348806858063,0.2,-0.050053708255290985,1223.0,-2.147390142857143
1854,35840,70,19,0.015081271,0.0004092704424510632,-0.002701282501220703,1104,0.1932373046875,0.9747609496116638,0.002094788047543261,-0.02206332634523278,-43.12352979183197,0.2,-0.02890925295650959,1223.0,-2.144103448275862
1851,36352,71,19,0.016548812,0.0004092704424510632,0.00017029047012329102,1120,0.2430419921875,0.9746935367584229,0.15598606155253947,-0.029376828781096265,-43.13666820526123,0.2,0.047711655497550964,1223.0,-2.144103448275862
1850,36864,72,19,0.013717181,0.0004092704424510632,-0.0010197162628173828,1136,0.172119140625,0.9741516709327698,0.0014727144298376516,-0.021180285839363933,-43.12331247329712,0.2,-0.029388094320893288,1223.0,-2.1441691666666665
1850,37376,73,20,0.013245206,0.0004092704424510632,0.00040346384048461914,1152,0.166259765625,0.9742811322212219,0.15404995228163898,-0.02052826563885901,-43.10823369026184,0.2,0.03720739111304283,1223.0,-2.1441691666666665
1850,37888,74,20,0.022658426,0.0004092704424510632,0.0023081302642822266,1168,0.2537841796875,0.9743726849555969,0.0020363355652079917,-0.02750697554438375,-43.11380326747894,0.2,-0.04345947504043579,1223.0,-2.1441691666666665
1851,38400,75,20,0.019351322,0.0004092704424510632,-0.0017157793045043945,1184,0.25,0.9751418828964233,0.002264989267132478,-0.02837307700247038,-43.119773626327515,0.2,-0.033992521464824677,1223.0,-2.1409183870967743
1852,38912,76,21,0.04102343,0.0004092704424510632,0.00020170211791992188,1200,0.3411865234375,0.9755719304084778,0.11536093009635806,-0.025982512306654826,-43.14139413833618,0.2,0.014022070914506912,1223.0,-2.1409183870967743
1853,39424,77,21,0.019850345,0.0004092704424510632,-0.0025845766067504883,1216,0.2344970703125,0.974298357963562,0.002512039558496326,-0.02555627960828133,-43.133814096450806,0.2,-0.030826007947325706,1223.0,-2.1383611875
1854,39936,78,21,0.018078176,0.0004092704424510632,0.00033652782440185547,1232,0.2222900390625,0.9740163087844849,0.16745703131891787,-0.023798492715286557,-43.09794497489929,0.2,0.05246339738368988,1223.0,-2.1383611875
1855,40448,79,21,0.022673106,0.0004092704424510632,-0.017408013343811035,1248,0.2674560546875,0.9735780954360962,0.001228147456458828,-0.028609719971427694,-43.09068489074707,0.2,-0.038570184260606766,1223.0,-2.137744272727273
1856,40960,80,22,0.017047469,0.0004092704424510632,0.0005294680595397949,1264,0.2298583984375,0.9713843464851379,0.16592778847552836,-0.02691378426970914,-43.05119061470032,0.2,0.03447534888982773,1223.0,-2.137744272727273
1858,41472,81,22,0.010543743,0.0004092704424510632,-0.02854001522064209,1280,0.160888671875,0.9687979817390442,0.002061015140498057,-0.02363321534357965,-42.96627724170685,0.2,-0.03548663109540939,1223.0,-2.137744272727273
1858,41984,82,22,0.017531348,0.0004092704424510632,-0.0013483762741088867,1296,0.208740234375,0.9675576090812683,0.0028205509152030572,-0.02219794264237862,-42.90153646469116,0.2,-0.03547533228993416,1223.0,-2.1429748823529415
1856,42496,83,22,0.01895186,0.0004092704424510632,0.00014477968215942383,1312,0.2626953125,0.9668029546737671,0.17643895372748375,-0.024679726586327888,-42.878522634506226,0.2,0.0685945600271225,1223.0,-2.1429748823529415
1856,43008,84,23,0.017809507,0.0004092704424510632,-0.0015257596969604492,1328,0.21923828125,0.9665364623069763,0.0011415514454711229,-0.02874701349355746,-42.85857439041138,0.2,-0.030792903155088425,1223.0,-2.1450206
1857,43520,85,23,0.016131308,0.0004092704424510632,0.00048530101776123047,1344,0.1971435546875,0.9660491347312927,0.16407192940823734,-0.020315112720709294,-42.84652876853943,0.2,0.042006637901067734,1223.0,-2.1450206
1857,44032,86,23,0.021724148,0.0004092704424510632,-0.010106682777404785,1360,0.2454833984375,0.9643212556838989,0.0013355641603993718,-0.02674852883501444,-42.813854575157166,0.2,-0.03868074342608452,1223.0,-2.1433461666666664
1857,44544,87,23,0.01815069,0.0004092704424510632,0.00028526782989501953,1376,0.220703125,0.9641032218933105,0.15652967058122158,-0.02380541908496525,-42.76824378967285,0.2,0.03643359988927841,1223.0,-2.1433461666666664
1858,45056,88,24,0.021206383,0.0004092704424510632,-0.001376509666442871,1392,0.2391357421875,0.9646430611610413,0.002182589174481109,-0.029215576170827262,-42.77554202079773,0.2,-0.022860057651996613,1223.0,-2.1433461666666664
1857,45568,89,24,0.022498887,0.0004092704424510632,-0.0008431673049926758,1408,0.2347412109375,0.9667741656303406,0.002371578029851662,-0.026394655273179524,-42.81112051010132,0.2,-0.0451878160238266,1223.0,-2.1414316756756753
1857,46080,90,24,0.0295017,0.0004092704424510632,0.0001557469367980957,1424,0.271240234375,0.9667385816574097,0.16218821215443313,-0.02558361302362755,-42.85775899887085,0.2,0.03858491778373718,1223.0,-2.1414316756756753
1857,46592,91,25,0.021935891,0.0004092704424510632,-0.001557469367980957,1440,0.2235107421875,0.9667559862136841,0.0013288075369928265,-0.02774235646938905,-42.843422174453735,0.2,-0.04120804741978645,1223.0,-2.1411474473684207
1858,47104,92,25,0.025241956,0.0004092704424510632,0.00029480457305908203,1456,0.2366943359375,0.9661208391189575,0.15328302583657205,-0.02400483207020443,-42.83855676651001,0.2,0.024498868733644485,1223.0,-2.1411474473684207
1857,47616,93,25,0.015452303,0.0004092704424510632,-0.004275918006896973,1472,0.175537109375,0.9637648463249207,0.0021423934449558146,-0.020658023742726073,-42.789828062057495,0.2,-0.030032621696591377,1223.0,-2.1411474473684207
1858,48128,94,25,0.01635097,0.0004092704424510632,-0.0003521442413330078,1488,0.22021484375,0.9620499610900879,0.002063777003058931,-0.024619387317216024,-42.71684718132019,0.2,-0.04034743458032608,1223.0,-2.1377049487179485
1857,48640,95,26,0.025488472,0.0004092704424510632,9.995698928833008e-05,1504,0.298828125,0.9611983299255371,0.16253229323774576,-0.029909422315540724,-42.675490856170654,0.2,0.04672584682703018,1223.0,-2.1377049487179485
1857,49152,96,26,0.022379901,0.0004092704424510632,-0.002511143684387207,1520,0.2628173828125,0.9608429074287415,0.0011809960060418234,-0.02756936301011592,-42.65527033805847,0.2,-0.03616500645875931,1223.0,-2.1351386
1858,49664,97,26,0.017980099,0.0004092704424510632,0.00014144182205200195,1536,0.2440185546875,0.9609410166740417,0.1593300043605268,-0.023694931936915964,-42.65184926986694,0.2,0.0446232333779335,1223.0,-2.1351386
1858,50176,98,26,0.018890897,0.0004092704424510632,-0.005439281463623047,1552,0.212890625,0.9627320766448975,0.0008667282891110517,-0.022738542611477897,-42.678303360939026,0.2,-0.03554627671837807,1223.0,-2.1295577804878048
1859,50688,99,27,0.027923869,0.0004092704424510632,0.00030285120010375977,1568,0.2618408203125,0.9616639018058777,0.14545618160627782,-0.026699581212596968,-42.70115613937378,0.2,0.04874713346362114,1223.0,-2.1295577804878048
1858,51200,100,27,0.015459625,0.0004092704424510632,-0.003226757049560547,1584,0.2381591796875,0.962068498134613,0.0018491829905542545,-0.02389433581265621,-42.67538607120514,0.2,-0.025556005537509918,1223.0,-2.1295577804878048
1858,51712,101,27,0.019165544,0.0004092704424510632,-0.0006413459777832031,1600,0.2509765625,0.964623212814331,0.00223790274685598,-0.025502969161607325,-42.72369647026062,0.2,-0.03388630971312523,1223.0,-2.1280296190476187
1858,52224,102,28,0.021840058,0.0004092704424510632,9.733438491821289e-05,1616,0.2596435546875,0.965798556804657,0.1556336097419262,-0.02629973107832484,-42.79518985748291,0.2,0.03921327739953995,1223.0,-2.1280296190476187
1858,52736,103,28,0.024999335,0.0004092704424510632,-0.0008487701416015625,1632,0.2926025390625,0.9676632285118103,0.0012205265666125342,-0.03233434457797557,-42.83732354640961,0.2,-0.052660468965768814,1223.0,-2.122252465116279
1857,53248,104,28,0.019501299,0.0004092704424510632,0.0001971721649169922,1648,0.2545166015625,0.9675573706626892,0.14494987041689456,-0.026388152822619304,-42.88336753845215,0.2,0.03565507009625435,1223.0,-2.122252465116279
1856,53760,105,28,0.024159208,0.0004092704424510632,0.000868678092956543,1664,0.2503662109375,0.9676863551139832,0.0019158632276230492,-0.02409358971635811,-42.8681058883667,0.2,-0.029025275260210037,1223.0,-2.122252465116279
1856,54272,106,29,0.016610691,0.0004092704424510632,-0.0003311634063720703,1680,0.2344970703125,0.9678776264190674,0.0026963719647028483,-0.028756052124663256,-42.871968388557434,0.2,-0.033578187227249146,1223.0,-2.120474772727272
1855,54784,107,29,0.020212214,0.0004092704424510632,9.161233901977539e-05,1696,0.2392578125,0.9670802354812622,0.14790410036221147,-0.01982404335285537,-42.865232944488525,0.2,0.04790552332997322,1223.0,-2.120474772727272
1855,55296,108,29,0.024527293,0.0004092704424510632,-0.0006883144378662109,1712,0.28759765625,0.9663504362106323,0.0020428866937436396,-0.027427774970419705,-42.8349951505661,0.2,-0.025988005101680756,1223.0,-2.1204475111111107
1855,55808,109,30,0.020715918,0.0004092704424510632,9.006261825561523e-05,1728,0.2530517578125,0.9666793346405029,0.15921255596913397,-0.026426422671647742,-42.83106255531311,0.2,0.02051854133605957,1223.0,-2.1204475111111107
1854,56320,110,30,0.015271917,0.0004092704424510632,-0.0030107498168945312,1744,0.2078857421875,0.9655689597129822,0.001124878383052419,-0.024416388900135644,-42.8239723443985,0.2,-0.03271668404340744,1223.0,-2.117068608695652
1853,56832,111,30,0.015265381,0.0004092704424510632,0.00018918514251708984,1760,0.188720703125,0.9655247330665588,0.14768695435486734,-0.01781658621621318,-42.79378366470337,0.2,0.055146947503089905,1223.0,-2.117068608695652
1852,57344,112,30,0.017250832,0.0004092704424510632,-0.005447268486022949,1776,0.231201171875,0.966029703617096,0.0020640815018850844,-0.02506968857778702,-42.802125215530396,0.2,-0.03177988529205322,1223.0,-2.117068608695652
1851,57856,113,31,0.024299562,0.0004092704424510632,-0.0005116462707519531,1792,0.269775390625,0.9675832390785217,0.0030073062516748905,-0.027884405222721398,-42.827404260635376,0.2,-0.04318440705537796,1223.0,-2.1164419148936164
1851,58368,114,31,0.018416699,0.0004092704424510632,5.030632019042969e-05,1808,0.2508544921875,0.9682212471961975,0.16068812040612102,-0.027168181812157854,-42.86829400062561,0.2,0.04066198319196701,1223.0,-2.1164419148936164
1850,58880,115,31,0.023372125,0.0004092704424510632,-0.00024521350860595703,1824,0.2530517578125,0.9680712223052979,0.001211818815136212,-0.026629317144397646,-42.87385404109955,0.2,-0.031070683151483536,1223.0,-2.1140162916666667
1850,59392,116,32,0.018129889,0.0004092704424510632,0.00013488531112670898,1840,0.2357177734375,0.9668570756912231,0.1481233078520745,-0.019891808289685287,-42.8511848449707,0.2,0.0517801009118557,1223.0,-2.1140162916666667
1850,59904,117,32,0.018444655,0.0004092704424510632,-0.0015887022018432617,1856,0.2724609375,0.9673742055892944,0.0015598109403072158,-0.026431773163494654,-42.82801270484924,0.2,-0.03045583888888359,1223.0,-2.1140162916666667
1849,60416,118,32,0.024212737,0.0004092704424510632,-0.0003565549850463867,1872,0.3077392578125,0.9679048657417297,0.002230326437711483,-0.0320266165654175,-42.85475957393646,0.2,-0.043410319834947586,1223.0,-2.1111540204081636
1849,60928,119,32,0.03538487,0.0004092704424510632,2.3365020751953125e-05,1888,0.30029296875,0.9666159749031067,0.107565778773278,-0.0240314049879089,-42.84806144237518,0.2,0.01527831144630909,1223.0,-2.1111540204081636
1848,61440,120,33,0.02499488,0.0004092704424510632,-0.00032722949981689453,1904,0.274169921875,0.9668079614639282,0.002400950703304261,-0.024486941896611825,-42.8217738866806,0.2,-0.042604152113199234,1223.0,-2.11037672
1848,61952,121,33,0.022149732,0.0004092704424510632,4.0590763092041016e-05,1920,0.2459716796875,0.9667235612869263,0.1687436467036605,-0.0254825925512705,-42.835426449775696,0.2,0.04078799486160278,1223.0,-2.11037672
1849,62464,122,33,0.017934725,0.0004092704424510632,-0.0006088018417358398,1936,0.2349853515625,0.9647884964942932,0.001398096558659745,-0.02635712269693613,-42.80358970165253,0.2,-0.041105225682258606,1223.0,-2.109566294117647
1849,62976,123,34,0.021035578,0.0004092704424510632,6.23464584350586e-05,1952,0.2408447265625,0.9650410413742065,0.16225246083922684,-0.02543332547065802,-42.759401082992554,0.2,0.05489169806241989,1223.0,-2.109566294117647
1849,63488,124,34,0.015870374,0.0004092704424510632,-0.0006661415100097656,1968,0.239990234375,0.965352475643158,0.00153332980335108,-0.02474061495740898,-42.77667474746704,0.2,-0.04787905514240265,1223.0,-2.109566294117647
